post_id,post
182,"Hey, so I haven't been myself for nearly a week now and it's getting to me. I was diagnosed with anxiety and depression (even though I don't necessarily feel depressed) a few days ago and I just feel overwhelmed. I want to feel better and I'm just afraid of going to work for some reason even though I know I'll be fine, just wanting to stay home because I feel more comfortable there. Just not been a good week and I just want to feel better, I miss my old town so much but I can't go back, I hope tomorrow is better I really do"
183,"Hi there, just reaching out to anyone who might be going through or has gone through a really persistent rough patch where your anxiety feels uncontrollable again. My anxiety fluctuates every few years, however I haven't had as tough of a time combatting it as I have this past year. Pretty much this time last year my anxiety hit a peak where everything became hard again (socialising, work, uni, house things, life organisation etc.), and I still haven't been able to conquer this, 1 year later. I've changed psychiatrists in hopes to get better care, however the med changes have not helped at all. I think I've gone through about 7 med changes in the span of 6 months, and I'm starting to feel like my anxiety has become treatment resistent. I'm incredibly agoraphobic, I struggle to go out by myself (without my partner) to do things that I need, like fill prescriptions or get haircuts etc. I rarely hang out with people outside of work or uni, and it has become harder to socialise this past month as my ARFID has peaked as well, so anything involving food I'll bail out of. I guess I'm just feeling really stuck in my anxiety, because it has come this time around with a bunch of new symtpoms and ways of interfering with my life that it hasnt done before. I'm struggling to see a light at the end of the tunnel, and I'm severly burnt out from worrying and being worked up all the time."
184,"Hi all, I thought I'd post something here as my anxiety is pretty bad at the moment. I live in Australia but am visiting my home country from tomorrow onwards for a bit less than a week to see family and friends. Leading up to these visits my social anxiety always gets really bad, as it feels like everyone wants time with me, has expectations of me and wants to schedule something, whereas I also have to balance that with my own needs of seeing them as well as having worry time to recharge in between, and having a partner who finds social interactions very draining. My calendar is now basically fully booked for the next few days and I keep ruminating that people will be disappointed with the time they get with us, or that my partner will feel overwhelmed with it all. I don't even know where I sit in all this as I've always gone with the flow and am still learning to hear my own voice. Any tips for how to calm down and navigate this situation would be welcome."
185,"Recently my anxiety has 'flared'. As soon as I wake of a morning I feel sick and dry reach. At times, during overthinking mostly, I have a pain on the right side of my chest. I am currently doing acupuncture weekly for relaxation and processing trauma, I try to walk daily, I eat fairly well. What are some strategies I can do whilst caring for my children, being in a crowd etc to help with immediate relief from overthinking and what perhaps is more of a panick attack."
186,Has anyone has success with HBOT Therapy for Peripheral Neuropathy?
187,"Hi all, I’ve had emetophobia since I was 8 (I’m in my 50s) and it morphed into anxiety and OCD. I am petrified of me *v and others. I have tried what feels like most therapy but will try parts work and potentially virtual exposure therapy. If these don’t cause a shift then I’ll just have to accept it as continuing to be part of life. I have a long-term partner, it’s hard on us both me having this. Has anyone tried parts work or virtual exposure therapy for this? I’m really struggling and feel like a burden. Thank you"
188,I'm 4 months in to my apprenticeship and em struggling all day just to get to the end I'm struggling with tasks that I have done for years with no issues I em constantly worried that I'm going to forget something blow a engine up leave a sump plug loose and end up loosing my job the workplace is great the other people working here are great I'm doing great at Tafe the employer is happy with me but I'm not coping with the fear of constant failure it took years to get this job I probs won't have another chance if it doesn't work out I was told for years I'd never get one or that I would not make it and it is constantly in the back of my mind that I'm not good enough and I'm going to be sacked
189,I am currently an international student. I already feel desperate for my future and I don't know how to deal with my life.
190,"Just need help processing things, been diagnosed with complex PTSD and am on work cover and been assessed having a 24% impairment.Had been seeing a psychologist who was helping, but now workcover have become slack as I have been on workcover for two years.The worst part is what I nicknamed: ‘uncertainty Anxiety’.You have this so called thing they label anxiety, but you don’t know why or what your anxious of or what your cause of anxiety is.Everything is a wave of craziness mixed with nightmares, lack of sleep etc etc etc."
191,I’ve recently sold my mortgage free home that I’ve lived in for 30 years to move to the city. My adult daughter lives with me and suffers from social anxiety. She has no friends or social network where we live so this is one of the major reasons for our move. We live in a country region and there is really no support here once you are over 18. Now I’m going to have a mortgage and a new job. I’m worried once repayments etc are made I’m not actually going to have much money left to be able to enjoy living in the city anyway. I’m having panic attack after panic attack. It’s debilitating. I’ve got so much to do still as far as packing and organising everything to do with the move whilst dealing with brokers and real estate agents. I’m second guessing all of my decisions and really just want to curl up into a ball and stop it all from happening. Normally when I’m feeling like this I can avoid or change the thing that is making me anxious but in this instance it’s too late to do that which means I have to actually face it which petrifies me. I’m not sure how I’m going to get through this. It’s really hard to explain to people if they’ve never suffered with debilitating anxiety. My head is just full of negative talk. I’ve be been to the GP but there’s really only so much they can do.
192,"I have always suffered from anxiety but the last week has gotten bad, with panic attacks serve enough to goto ED multiple times. I have been put on antidepressants for anxiety which I find only works for 1-2 hours. Does anyone have any tips for when my chest and mind is going crazy?"
193,I suffer from anxiety in general but have found it’s been triggered a lot this year. Over the past year I’ve had some hard-hitting awkward moments that I keep replaying in my head every night. This has caused me to have on and off insomnia for over 6 months and made me dread going to bed. The first incident was a manager falsely accusing me of a GDPR breach on my final day of work (I’d handed my notice in 6 weeks prior) then sending me home on the spot with no formal meetings or warnings - this was 3 days before I left the country to move overseas so it really left a bad taste in my mouth about returning to my home country. I had worked so hard on that job but only ever received toxicity and small passive aggressive blows from upper management. I followed up on the incident afterwards and it was cleared that it wasn’t actually a GDPR breach but I was never given an apology and no formal follow up was done by HR. In fact HR just palmed off the incident back to the same managers that I had the problem with.After this when I moved away I caught up with a new friend and we had a disagreement over my partner - she didn’t agree with me having a partner who drinks every weekend and yelled at me over the phone telling me to never contact her again. A total change of personality from the person I thought she was. I have no desire to rekindle the friendship as the way she spoke to me was really rude and my partners lifestyle has nothing to do with her but I keep replaying her shouting at me in my head. A more recent incident happened tonight where I told the agency I work for I can’t do a shift I’ve signed up to next week (gave her 8 days notice) and she’s basically bullied me into doing the shift knowing that it means I’ll have to pay $50 for a taxi home because it’s in the middle of nowhere. I feel like my confidence just keeps getting ripped apart and I’d like to know how to disconnect from these type of incidents as I know on the grand scheme of things they are meaningless and inevitable. Any advice would be great!
194,"I wanted to share my experience, because I am struggling with anxiety. It keeps me up at night and I am unable to sleep. I am worried about my new job, and even though I have many years experience I still lay awake at night thinking about all the things that could go wrong and then this will make me look like an imposter, fraud and incompetent. Logically I know this isn't the case, but the anxiety has a strong grip on me that I end up avoiding the situation. Deep down I know this makes things work, it's like I am stuck in a cycle that I can't seem to break out of. It makes me feel guilty and depressed."
195,"Hello everyone, I have had anxiety for the past 15 years and I managed it as best as I could. I was diagnosed with GAD and PTSD and I am only 38 years old, but the GAD has been around forever. My main problem is physical symptoms of anxiety. I have acid reflux, sometimes I vomit acid. Blood work came back with fatty liver, high cholesterol. I've also had high heart rate and high BP. I 'self medicated' with non-alcoholic beer (around 100 beers a month), high fatty foods and lots of sugar. I have this embedded fear of dying young, but in the same time I do next to nothing to improve my wellbeing. What concerns me the most is that from time to time (recently they have begun to appear more frequently), I get these vomiting and coughing spouts. I usually vomit acid, which may be from the stomach. Today I vomited twice. I am afraid of revisiting the doctor and I don't quite know where it is coming from. Can someone please share their diet and acid reflux+anxiety stories? Any useful information will help so that I may start doing something to improve myself. My only vices are my bad diet, non-alcoholic beer and I play video games a lot. As I type now I have this fear that an anxiety attack might resurface and I will be awake at night or have interrupted sleep. Thank you!Jordan"
196,"I think I’ve always been a paranoid person. From as far back as I can remember I’ve had a variety of fears, ranging from things like the dark to nightmares I had that scared me for days, but instead of fading with time like it typically did with other kids, I feel feel like my paranoia has gotten exponentially worse over the years.I think it all started to go downhill back in 2015, I remember being home alone with a family friend as my parents were out at a parent teacher interview with my brother. I was watching a YouTube video ranking the worst boyfriends and girlfriends, and I remember the announcer saying “theres very few things that will get you into Hell.” I don’t know why, but for some reason, after he said that I felt the urge to look up what will get you into Hell, and I found a list on some religious website that said things like saying the lords name in vain which, as a recent teenager, I did quite a bit. Over the next few weeks I kept feeling the need to apologise to God for every little thing I did wrong, from swearing to getting angry, to the thoughts in my head, pretty soon I kept having intrusive thoughts, saying that I hated God, that I wanted family member to rot in Hell, that I wanted people and animals to die. I didn’t mean any of it, but I kept apologising in my mind because I thought that if I didn’t something bad would happen, or God would think that I really meant it.Then, in 2016, I started worrying about conspiracy theories. At first it was creationism, and then this theory that dinosaurs never existed. This one got to me because I love dinosaurs. I could’ve just ignored it and went about my day, but I didn’t. I obsessed over everything these people would say, I found myself to listen to every single last one of their arguments, thinking I would be a closed minded idiot if I didn’t, thinking that every time they would come at me with irrefutable proof of their theories, but they never did.But then, at the end of 2019 and well into 2020, I forced myself to get into politics. I had dabbled in things during the “SJW” era, but this time was different. Over the last five years I’ve subjected myself to some of the most horrible ******** I’ve ever heard, first it was about women, then people of colour, then LGBT people, then liberals and conservatives in general. I think what really got to me about these debates is that they actually used scientific sources, but because I wasn’t well versed in politics or psychology, I felt like I had to believe them because I couldn’t rebut much of what they said. Even then, there were also a variety of contradictory sources, so most of the time I didn’t know what to believe.I just don’t know what to do anymore. I can’t keep on living like this, but I force myself to. I’ve never been in a relationship, I’ve struggled through much of school, struggled through uni, struggled through finding a job, I’m not anywhere near where I wanted to be in life by now, and I think it’s at least partially due to these useless worries. I feel guilty on the occasion that I choose not to engage in politics or conspiracies after having seen a certain article or book or whatever, and part of me is telling myself that I’m a coward who doesn’t want to face the real world by coming here, but a bigger part of me is just sad, sad that I’ve wasted so much of my life, sad that I spend hours worrying about things that probably don’t matter, sad that I barely get joy out of things I used to love, sad that I hardly have the energy to do anything.I just really want some help, some advice, anything to stop me feeling the way that I do."
197,it’s difficult when what makes you stressed and anxious seems to be the opposite to what causes this for your partner if you can’t do the conversation it seems as though your not interested or you dont care
198,"i have suffered from anxiety for years mind always spinning , triggers waiting in queues , standing still talking to other people , sitting on toilet ... sitting , driving both ok tried 2x psychologists in last 12 months a little help but no cure read numerous books recommended but to no avail would like to find a small group in my area where people can meet once in a while and maybe assist each other , this is really taking its toll on me"
199,"and I don't know why.I went from making 6 figures pre covid to working during covid, burnt out very badly, quit in a wave of utter panicked terrible decision making (I thought it was logical and ok at the time) reset, reboot, get back in the field, get another job... not as much but this was the plan. Bam, I leave because ""the boss asked too many questions"". I got fired from two more jobs for being weird, sending weird emails, suspecting weird things. I know the job, I did it for a long time pre covid. I cannot take any interaction without thinking its against me, even the 'possibility' and anticipation of someones interaction with me being negative creates the most insane brain breaking flight response I have taken to driving down the highway erratically making loud money guttural hoots of utter anguish..... The worst part though, is when my wife finds out I left ANOTHER job, and my only reaction can possibly be flee in shrieking terror and fantasize about going bush in a daze for 12 hours, snap back to reality, go back and look at her face when she sees if ill actually return this time, have a talk and go on with our lives knowing we will be back here in 8 months, or 2 weeks etc etc...."
200,I need a little help. On a generalised anxiety test perscribed by my docter i ticked almost every box but one does that mean i have generalised anxiety or not? idk. I definitly think i do as i have often panic attacks and worry about literally everything but i just want to confirm.
201,"Hey everyone, For context, I am a Uni student who relies on her parents financially. Almost 2 years ago my parents brought a house and thus we have a mortgage. My father works in a sector that is very competitive nowadays and hasn’t been able to get work since September. Obviously this is affecting both my parents mental health due to stress. my issue is that I am also struggling significantly. I have always had anxiety and depression but since August last year I have not articulated this to anyone. in August my little sister had a bad self harm episode which really affected me but since my parents where focusing on her I didn’t tell them so they wouldn’t need to worry. Now with my dad unemployed I am doing the same thing they think I’m fine but I’m not. i am also the de facto therapist letting my parents both talk about their worries with me but I really just want someone to comfort me and tell me I will be ok. I am exhausted taking on everyone else’s mental load. due to the dynamics of my family I simply can’t reveal how much I am struggling so I was wondering what people would suggest I do/ has anyone been in this situation I can’t afford a therapist at the moment so that’s off the cards. I love my studies at uni and am heavily involved in campus life and my worst fear is I will need to start working and study online as my parents won’t be able to support me anymore, this would destroy me as Uni is my relief from all this and is a fear that keeps running through my head."
202,Hi everyone I wanted to introduce myself. I have lived with anxiety for a really long time and I have been going really well until today and it has hit me with a vengeance surrounding going back to work after a week off. I have the flight mode kick in where I just want to quit and hide but the realisation that I can’t do that makes me feel worse. I have never been on a forum before and am looking forward to connecting.
203,"Greetings All, I was diagnosed with Lupus in November 2024 after having symptoms since 2018. I took trips to the ER by ambulance usually once a quarter when I would have 'flare ups' but was always discharged to my GP with ""ya look fit"" and ""it's anxiety"". I visited every '__ologist' you can think of before an endocrinologist caught some ana and anca's on a blood test. Now 7 years on my symptoms come and go. Sometimes once a month, sometimes twice. I have been to the ED twice in 2 weeks, because my heart rate goes up and down like crazy, and when I stand up my blood pressure goes thru the roof. I hit bp 164/127 in the ED yesterday when standing, but my ECG was ok, so they just discharged me (after performing all test in the ED waiting room. I even had an IV and blood test from the waiting room despite arriving by ambulance. The nurse did postural blood pressure test from the waiting room chairs. It felt off going to the hospital by ambulance, only to be treated in the waiting room. My main ? Does anyone else with Lupus feel like the hospital could care less? I was so happy and relieved when I finally figured out what was wrong, but now it's like I'm back at the start again. Any responses would be appreciated. J"
204,Hi my names angel I have alot of anxiety and the reason I'm bringing this up because it has affected my life mentally and physically I have asked for help I have talked to teachers in my school we have a well being and j have a well being pass but most of my teachers tell me to stay in the classroom what do I do
205,"So i’ve come to the realisation that i could have undiagnosed adult adhd.Why? well, i have been struggling with attention at work for a long time, was quite the hyperactive kid, i have over a dozen projects at home that i get 80% complete then give up, my office is a cluttered mess, my shed is even worse. Racing thoughts most of the day, anxiety, depression. Loads of hobbies that get started, and never finished. After being told by family that i’m chaotic and most likely have adhd, i started taking steps to help correct it. I went to a doctor to get a referral, but the doctor didn't take me seriously and said i just lack discipline…i have questioned the credibility of the doctor, because of comments on another subject, but i digress. Its going to be a costly process. What advice can anyone give to someone starting the journey?i don't want this to be another thing on the list of unfinished things. thanks Not_Batman"
206,"Hello, I am currently studying Master of Social Work. I am in my first semester and I have a role play assessment in the following week. I am very scared and anxious because it is a very nerve wracking experience. I will have to participate in the role play where I would be the social worker and I have to engage with a professional actor. There would be 2 examiners assessing me and I have to perform in front of the whole class. I am afraid what if I get stuck or blank in between, I do not know what to ask next and I start asking irrelevant questions due to nervousness or if I get fumbled. I really want to practice with someone before my assignment."
207,"Hi i am a 82y old Vietnam Vet with PTSD and other disabilities which necissitate wheelchair use. . Currently, i am visiting Alice Springs for two weeks and i know i am not in a position to defend either my wife or myself should the need arise. This brings on a feeling of panic when moving about town which in turn creates abdominal reactions sometimes resulting in spontaneous diarrhea. This terribly embarrassing. I am currenly taking medication for my PTSD. I know i should be able to control the situation, however i am now reluctant to go out. It also concerns my wife as she is my carer. I'm not sure if this is the right forum to talk about this, its creating concerns for me. Thank you"
208,"hi, im 19 years old with social anxiety disorder. I struggle to communicate and make friends, especially since moving to Australia for college. My classmates comes from all different ages and countries make conversations challenging, and I find it hard to maintain small talk, while other people can talk to each other quite well. My only close friend during my 2 years in Australia is my classmate, my age, and it's easier to talk with her. But over time, I feel like we are becoming disconnected and not as close anymore, because she's making more friends in class and i felt being left out because i cannot make any friends even tho i tried. Imagine its been 2 years with the same classmates and i didn't talk to anyone but her. I'm feeling overwhelmed and whenever i go to class i just want to run home because i was about to cry... it feels like I'm so weird or I'm invisible... (Sorry my English is not that good)."
209,"I have been dealing with anxiety and panic disorder for 30+ years. CBT has helped me to navigate my way. Yet, last September, I lost my beautiful Mother. She was my lighthouse. The one who would steer me away from the rocky shores. Without her guidance, I am flailing, my grief a riptide. Can any fellow seafarers out there send me a beacon….?"
210,Hi all I have crippling anxiety and depression and I cant control it. Is there anyone who can help me with some strategys to help me?
211,"Good morning, I’m a 59 year old male in the FIFO mining industry, last swing I was ridiculed and bullied for asking for a simple safety item. I’ve had a week off on planned holidays but am about to return to work this morning. I’m starting to feel anxious and hesitant about going, I feel that I need to return to work but the closer it gets the more anxious I’m feeling?"
212,"Lately, my Cavoodle Soju has been showing signs of anxiety, especially after we moved to a new house. He gets restless and clingy, and I can tell he’s not fully comfortable yet. Then I tried giving him an anxiety supplement, and making sure we go on regular walks to help release his stress. Some days are better than others, but I’m learning that even small routines really help him feel safer."
213,"Hi all, I’m new here. I really feel like I need support. I started a new job 5 months ago working in a role I have no experience in with just one other in the organisation (CEO) I am struggling with intense feelings of worthlessness, inability, and self-doubt ever since I started. My boss doesn’t explain things to me, passively-aggressively makes me feel like he is spending too much time on explaining things to me, and expects me to know what I am doing. I can’t resign without finding another job (have been looking and applying desperately but nothing has eventuated) I just feel so alone, sick in my stomach most of the time, heart palpitations and headaches. I don’t know for how muck longer I can feel this way as 5 months is a long time. To top it off, I have an impending business trip next week with him and I feel so uncomfortable, I just don’t want to go. Please help. What do people do when they are stuck in a toxic job without any other options? I need a job to pay the mortgage and put food on the table"
214,"Everything around me is going silent, my breath is quicker, my heart is beating fast I can feel the tears coming on, I can’t focus,I can’t distract myself, what is wrong with me"
215,"I am quite anxious about selling my car that I have owned for 19 years. I have no choice but to sell the car for scrap metal as the cost of repairing the car is too high for me to maintain any longer. I am planning on using my brother’s car and he has agreed to me using his car. When I am driving his car, it feels strange being in a different car than the vehicle I was used to. Just wondering if anyone has had similar feelings or am I just overreacting?"
216,Hi So a few days ago me and my partner got a new puppy and since the moment we took our puppy home iv been having waves of have we made the right decision. I'm dealing with some health problems of my own as well as really bad anxiety which sometimes I spend all day in bed and do want to do anything. The first night we had our puppy it was hard but she slept through the night. The next day I thought she was sick because she wasn't eating or drinking and then my anxiety kicked in worrying that I'd taken a sick puppy home. So I texted the breeder saying I'd changed my mind and could she take the puppy back and she said yes. Then I went and took the puppy to visit my family and they got the puppy to eat and turned out i over reacted she was fine. So i told the breeder we were keeping the puppy. I wasn't ok i was in a huge anxiety mess. But my family convinced me that I should keep her. We have a 7 year old dog who resource guards and my partner gets anxiety about a fight happening because something happened a few years ago with a dog we had but paced away. Anyway after I came home from seeing my parents I felt so much better about having a puppy. But that night I ended up not feeling well and the next day all I wanted to do was stay in bed. I managed to get up to feed the puppy and take both dogs to the toilet but then I went back to bed. And I feel like a terrible dog owner because I haven't trained the puppy at all. Because that feels to difficult. Im not even feeding my self during the day because it feels to hard. The puppy sleeps in a travel fabric crate in between me and my partner. The puppy has a grate in our spare bathroom that has a baby gate on but anytime the puppy isn't with us she will cry and whine and she won't stop no matter if you give her time or if you tell her no even if she can see you she just wants to be constantly on you like Velcro. Anyway since we have had this puppy which has only been a few days and the puppy is 8 weeks 9 this week I haven't started training her I know I should but its the last thing I want to do. And getting a dog trainer isn't an option. And I can't take the puppy to puppy classes because of my anxiety. My partner works long hours and does day and night shift so he can't help much. My family have there own stuff going and and can't help. And I haven't told my partners family about this puppy but they wouldn't be able to help. Then yesterday I changed my mind again after I'd already changed it twice the first full day we had her. And now iv told the breeder can they find her a new home. I feel bad because all day she's in her crate next to me other then when I take her to the toilet and feed her. Then when my partner gets home he takes her out and she runs around. In the mornings when I take her to the toilet and after I feed her she does run around with my other dog playing till i go back to bed. I can't let her run around the house when i'm in bed because as I said before my older dog resource guards toys and food. So even if the puppy has its own toy my other dog will take it off the puppy and if the puppy tries to get it back my older dog will growl and snarl and show teeth. Please no one say that I should of worked on this before I got another dog because I know that it's an issue but my older dog has done it since they were a puppy. They are food obsessed and ball obsessed. Iv tried to train them to not resource guard but I didn't have any luck. My main feeling is am I making the right decision but letting our puppy go to another home? Am I a terrible dog owner because i'm struggling to train her and get up each day? Our puppy is a lovely dog but very clingy and is very dependent unlike our other dog who likes attention but is also happy to just be on there own. Every time I look at our puppy's face I feel sadness and regret about getting them and also saying can the breeder take the puppy back. But when the puppy and my older dog play its so sweet and I love to see it and my puppy is come up to me for pats and is sleeping on me and I just don't want to really regret anything but I just feel like i'm going to give it a terrible life if I keep the puppy. I don't know how long this feeling is going to last of me wanting to stay in bed everyday. I can't keep changing my mind.
217,"I am really struggling with anxiety, particularly around work. I am on a mental health plan and I have cut down my workload. One of the hardest things is the ‘Sunday Scaries’. Dreading going to work on Monday and the worry of what will happen. Have any of you suffered with this and have any strategies that work for you?"
218,"I've struggled with anxiety around speaking in front of others for most of my life. Recently, this anxiety has been getting worse, especially at work. I often hold back from speaking up or sharing my thoughts and questions, even when I know it's important. This has started to affect how I feel about my job—I find myself feeling frustrated, disconnected, and constantly doubting myself.While English not being my first language might contribute to this, I know the issue runs deeper. I’ve always had a fear of public speaking and expressing myself in group settings. Now, I’m feeling stuck and unsure how to overcome this fear and build more confidence in communicating with others."
219,"So, has anyone else got severe arachnophobia that it causes nighttime anxiety? i used to have really really severe arachnophobia when I was a child. And it stemmed from traumatic instances regarding spiders. Like one time I was going to the tip and we were emptying out our trailer, and I picked up a box and on this box was a redback (very similar to the American black widow) and I was terrified for weeks afterwards. and then there were other instances where I would wake up and there would be massive spiders on my walls, and they kind of scarred me for life just a note for context I live in Australia, one of the most heavily spider populated countries and most of our spiders are deadly or dangerous. we do have some cute ones like the jumping spider but most of them are not very friendly, again on that same note, they normally will not attack unless scared or provoked, you could be standing right next to a funnel web (it can kill you in 15 minutes) and it won’t bite you. but anyway it’s gotten really really bad over the last couple of weeks. I’ve gone back to checking my bedsheets and my shoes and doublecheck and triple checking. Even waking up in the middle of the night thinking that I’m being bitten by spidersI’m just checking to see if anyone else is in the same boat?"
220,"Hi, I've always had anxiety but in the last 2 years have also developed health anxiety and am constantly worried I have something wrong. Today though has been exceptionally horrible with concern that my teeth will fall out. Now i do need some fillings and some redness in my gums due to illness during pregnancy but if i try to wobble my teeth with my finger, I can't see any movement in my teeth. However, anytime I move my mouth it feels like the tooth is about to fall out. I think the sensation when I move my mouth is more anxiety than an actual movement of a loose tooth. I've been trying really hard all day to stop focusing on it but I can't. I have a dentist appointment next week but until then how does anyone recommend moving past this worry? I don't even want to eat or drink due to this worry."
221,hey this is my first time using beyond blue and tbh i didn't even realise they had a full forum community and well i guess i ended up posting on here. so i've decided i don't care anymore about school. if i come through the office tmr and i get axed well that's done. i got a psychologist way recently thinking she might help me more but she's on leave. so excuse or letter for that is gone and i can't be bothered to communicate to her. it's quite too late for that now. so i'm just gonna go and see how it goes.
222,"Hi everyone, my health anxiety issues started a couple of months ago. Not sure what triggered it, I’ve always been an anxious person but this is a whole new level. Suddenly, whenever something was slightly off or I felt little things here and there with my body… I’d freak out. Previously, it was never anything too serious so eventually it would blow over. In the moment I’d freak and then be fine. But I went to the doctor recently as I’ve been experiencing stomach issues and the doctor said it could be something more… I’ve been absolutely freaked since!!! This is the worse case so far, I feel like it’s actively causing my stomach issues to worsen and I’m so scared I’m going to destroy my body from the nerves. I am so scared, I don’t want this to affect my work! I also don’t want to seek help from family as they are the cause of my anxiety issues. I’m all alone and I’m so scared… I wish I had someone to tell me it’s going to be okay. I wish I could manage these emotions better! Any advice and help would be appreciated… this health anxiety has got me so exhausted and scared."
223,I have been suffering from Anxiety for a very long time and there are days where I feel down and stressed
224,"i have severe anxiety so much so that it is affecting my ability to walk,when i have to hurry my legs go to pieces"
225,"life been getting me down lately, I was going very good with my Anxiety with exercising and kick boxing finely losing weight after putting in on from the Anxiety Meds and getting my anxiety under control for the first time in years and then I got told I can get an eye operation to replace my lens for early cataract instead of waiting 5 to 10 years before it gets worst, so I don't need glasses no more for distance. which at the time I was told I be all good after 10 days, after the operation was told I need 4 weeks with no lifting, and it can take up to a year for my brain to get use to my new lens gone from seeing everything with glasses now i need to put glassed on every time I need to read someone everything just out of place and the halos at night I'm only 43 and don't want to life with this for the rest of my life , it's been a very long 5 weeks so far and I'm slowly going down the rabbit hole which I have been always able to get myself out of but this time it's so hard, I made the worst decision of my life. I just can't thinking about trying to chance the pass to go back to normal. it just over and over in my head. I hate chance so I don't why I made this decision I always do this because I'm so worried about people judging me about my glasses and always hated them since I started to wear them 10 years ago."
226,"I’m feeling lonely, bored and retired and also finding it very hard to make ends meet and i am having panic attacks, not sleeping well at all, full of anxiety and i am having thoughts of wanting to go away from this world. Any advice?"
227,"I've been having severe anxiety after my breakup. No matter how hard I try to make myself understand that the right person will never give up on me, I feel that I've lost my only chance at love and the thought of her not being part of my future or loving me makes me anxious to a point I feel so stressed. I'm trying my best to move forward with most of the day. There are still days where something reminds me of her and it makes me pause."
228,"Hi everyone I need some advice. For 3 years I have been suffering with anxiety cause by my neighbours kids. Abit of a back story - They are living in a rental house. The kids yell and scream shrieking all day they are in the backyard unsupervised most of the time. They come onto our property they throw rocks at our house and our dog. They swear at us over the fence if we are in our backyard. They have recently come into our carport and smeared mud all over our glass doors when we weren't home. I have contacted the real estate multiple times about this issue and they have said they are doing what they can. We have never done anything to these kids apart from asking them to be quiet and stay off our property. For me everything is good when there is no noise but as soon as i hear one of them talking or playing now it makes me feel sick wondering if anything is going to happen . I find myself going to the windows and watching them to make sure they are not doing anything or on our property. It has gotten to the stage that even just hearing them makes me jump like a bang has gone off and i even think I can hear them when they aren't actually making any noise at all. I think i can hear them even when its the middle of the night. Every single day I am always on edge and anxious to the point where i feel physically ill, worried, heart racing, headaches. I have mentioned it to my husband who is away a lot for work and doesn't see/hear it a lot so he doesn't think it is that bad. I am at my wits end with this and don't know what to do any advice would be greatfully appreciated. This is the only issue that makes me feel this way i have no other problems with any other things like this in my life."
229,"Having lived with this mental illness from age of 12yo. Now at 45yo with professional help and medication, living much better live (Intrusive thoughts) Religion Disease's & Illnesses Violence Inappropriate Sexual"
230,"Hi everyone! I am fairly new to the Beyond Blue forums. Recently, like in the last few weeks I have been experiencing intrusive and harmful thoughts, which often centre on me losing control and harming someone, losing my loved ones because of a car crash etc, or believing in superstitions. These intrusive thoughts have become so obsessive that they've caused me a lot of anxiety and created fears that I would physically commit these actions. I have practiced meditations and exercises which have calmed me down for a short period before these thoughts appear back again. Anyone advice would definitely help!"
231,"Not sure where to start but here goes. Retired 6 years ago, I'm married to a wonderful man who gets me and understands when I'm feeling unwell. I'm extremely lonely, my energy levels are low and spend most days at home. I'm currently seeing medical professionals for other unrelated medical issues to my Anxiety. I often feel isolated, lonely and vulnerable. In 2019/2020 I was attending weekly appointments with a mental health professional due to a workplace incident which is why I Retired. People say I'm a good person with a kind nature, caring, thoughtful and supportive."
232,"I’m in my mid 20’s and I only just started having hurtful intrusive thoughts towards my partner (the only person I love and care about). I’ve been dealing with anxiety my whole life though it was manageable but just a few weeks ago these intrusive thoughts involving knifes or sharp objects started coming and it pisses me off and makes me feel guilty and anxious that I’m a bad person because it’s something I go against completely. They’re triggered all day everyday mainly when I hear sirens, see a movie, violent documentary, or even seeing my partner. Can anyone tell me why this is happening."
233,"We have to move out of our current rental to a much smaller house but myself and my brother are always in arguments with them over little things,my mum is always telling us that we have to find our own place nearly daily,I'm 21 currently unemployed,have no licence,no money or anyone to help me out.im always anxious & depressed which has started to cause chest pains & thoughts of committing,I really don't want to become homeless the only way out I see is death which I think about all the time for years"
234,"I have had chronic anxiety since 2016, but I have always managed to keep it at bay with medication/exercise. in August 2023 things started changing. Anxiety was consistent. I do have a lot of life stressors inc family, work, moving. Periods slightly started changing but nothing too serious. I had been to the dr and he told me it could be perimenopause. I dismissed it thinking I was too young. I did eventually start medication for 4 weeks and it made everything worse. So I stopped and went to another Dr. August I changed my medication as it wasn’t getting any better. Slowly started feeling better. However September came and things started going south again. Periods have started changing shorter, sharper, pain in my right hip, and every 2/3 weeks chronic anxiety attack that can last up to 1 week. Waking up in panic almost each morning. I have to take medication when needed to stop the panic. Does anyone have anything similar? It’s getting really tough and not feeling like living anymore. My 3 kids are the only think keeping me going."
